id_registro,convocatoria,expediente,ambito,razon_social,nif,titulo_proyecto,puntuacion,estado_en_fuente,subvencion_eur,solicitado_eur,relacion,motivo_sector,nota_revision,fuentes
sector:2024:AEI-010500-2024-38,2024,AEI-010500-2024-38,Transporte y distribución,ASOCIACIÓN CLÚSTER DE MOVILIDAD Y LOGÍSTICA DE EUSKADI,G01387414,PLENCO DLT Fase 2: Plazo entre entrega y cobro - DLT,58.04,concedida_segun_listado,215553.00,,general,"Transporte, distribución, almacenaje o servicios logísticos identificados en el título del proyecto.",,"[{""url"": ""https://www.mintur.gob.es/PortalAyudas/AgrupacionesEmpresariales/Concesion/2024/Documents/Propuesta de solicitudes aprobadas subvencionadas.pdf"", ""label"": ""Anexo: título y entidad"", ""pagina"": 1}, {""url"": ""https://www.mintur.gob.es/PortalAyudas/AgrupacionesEmpresariales/Concesion/2024/Documents/Listado%20de%20solicitudes%20concedidas.pdf"", ""label"": ""Fuente del estado e importe"", ""pagina"": ""1""}]"
sector:2024:AEI-010500-2024-216,2024,AEI-010500-2024-216,Transporte y distribución,CENTRO DE INNOVACION TECNOLOGICA PARA LA LOGISTICA Y EL TRANSPORTE DE MERCANCIAS POR CARRETERA (CITET),G85321883,PLAGEDILOG STG3,57.71,concedida_segun_listado,127717.00,,general,"Transporte, distribución, almacenaje o servicios logísticos identificados en el título del proyecto.",,"[{""url"": ""https://www.mintur.gob.es/PortalAyudas/AgrupacionesEmpresariales/Concesion/2024/Documents/Propuesta de solicitudes aprobadas subvencionadas.pdf"", ""label"": ""Anexo: título y entidad"", ""pagina"": 2}, {""url"": ""https://www.mintur.gob.es/PortalAyudas/AgrupacionesEmpresariales/Concesion/2024/Documents/Listado%20de%20solicitudes%20concedidas.pdf"", ""label"": ""Fuente del estado e importe"", ""pagina"": ""2""}]"
sector:2024:AEI-010500-2024-136,2024,AEI-010500-2024-136,Transporte y distribución,ASOCIACIÓN LOGÍSTICA INNOVADORA DE ARAGÓN (ALIA),G99299299,WINGWAY Fase II: Optimización de operaciones y utilización de drones en logística,56.96,concedida_segun_listado,153853.00,,general,"Transporte, distribución, almacenaje o servicios logísticos identificados en el título del proyecto.",,"[{""url"": ""https://www.mintur.gob.es/PortalAyudas/AgrupacionesEmpresariales/Concesion/2024/Documents/Propuesta de solicitudes aprobadas subvencionadas.pdf"", ""label"": ""Anexo: título y entidad"", ""pagina"": 2}, {""url"": ""https://www.mintur.gob.es/PortalAyudas/AgrupacionesEmpresariales/Concesion/2024/Documents/Listado%20de%20solicitudes%20concedidas.pdf"", ""label"": ""Fuente del estado e importe"", ""pagina"": ""2""}]"
sector:2024:AEI-010500-2024-40,2024,AEI-010500-2024-40,Transporte y distribución,ASOCIACIÓN CLÚSTER DE MOVILIDAD Y LOGÍSTICA DE EUSKADI,G01387414,AI-MOBOT,56.04,concedida_segun_listado,332798.00,,general,"Transporte, distribución, almacenaje o servicios logísticos identificados en el título del proyecto.",,"[{""url"": ""https://www.mintur.gob.es/PortalAyudas/AgrupacionesEmpresariales/Concesion/2024/Documents/Propuesta de solicitudes aprobadas subvencionadas.pdf"", ""label"": ""Anexo: título y entidad"", ""pagina"": 3}, {""url"": ""https://www.mintur.gob.es/PortalAyudas/AgrupacionesEmpresariales/Concesion/2024/Documents/Listado%20de%20solicitudes%20concedidas.pdf"", ""label"": ""Fuente del estado e importe"", ""pagina"": ""1""}]"
sector:2024:AEI-010500-2024-97,2024,AEI-010500-2024-97,Transporte y distribución,ASSOCIACIÓ CLÚSTER DE MATERIALS AVANÇATS DE CATALUNYA,G66522269,MatOnTime. Solución integral basada en inteligencia artificial para optimizar la planificación de la producción y la distribución de materiales en el sector de la construcción.,56.01,concedida_segun_listado,223351.00,,general,"Transporte, distribución, almacenaje o servicios logísticos identificados en el título del proyecto.",,"[{""url"": ""https://www.mintur.gob.es/PortalAyudas/AgrupacionesEmpresariales/Concesion/2024/Documents/Propuesta de solicitudes aprobadas subvencionadas.pdf"", ""label"": ""Anexo: título y entidad"", ""pagina"": 3}, {""url"": ""https://www.mintur.gob.es/PortalAyudas/AgrupacionesEmpresariales/Concesion/2024/Documents/Listado%20de%20solicitudes%20concedidas.pdf"", ""label"": ""Fuente del estado e importe"", ""pagina"": ""1""}]"
sector:2024:AEI-010500-2024-134,2024,AEI-010500-2024-134,Transporte y distribución,ASOCIACIÓN LOGÍSTICA INNOVADORA DE ARAGÓN (ALIA),G99299299,SICHOCK FASE II: Innovación para la seguridad en operaciones de carga y descarga de camiones.,53.79,concedida_segun_listado,91761.00,,general,"Transporte, distribución, almacenaje o servicios logísticos identificados en el título del proyecto.",,"[{""url"": ""https://www.mintur.gob.es/PortalAyudas/AgrupacionesEmpresariales/Concesion/2024/Documents/Propuesta de solicitudes aprobadas en lista de espera.pdf"", ""label"": ""Anexo: título y entidad"", ""pagina"": 1}, {""url"": ""https://www.mintur.gob.es/PortalAyudas/AgrupacionesEmpresariales/Concesion/2024/Documents/Listado%20de%20solicitudes%20concedidas.pdf"", ""label"": ""Fuente del estado e importe"", ""pagina"": ""2""}]"
sector:2024:AEI-010500-2024-91,2024,AEI-010500-2024-91,Transporte y distribución,"CLÚSTER DE LAS TECNOLOGÍAS INTELIGENTES PARA LAS CIUDADES, LOS EDIFICIOS Y LA INDUSTRIA (SMARTECH CLUSTER)",G65270035,SMARTLog - Logística Inteligente,53.39,lista_espera_sin_concesion,,,general,"Transporte, distribución, almacenaje o servicios logísticos identificados en el título del proyecto.",,"[{""url"": ""https://www.mintur.gob.es/PortalAyudas/AgrupacionesEmpresariales/Concesion/2024/Documents/Propuesta de solicitudes aprobadas en lista de espera.pdf"", ""label"": ""Anexo: título y entidad"", ""pagina"": 1}]"
sector:2024:AEI-010500-2024-217,2024,AEI-010500-2024-217,Transporte y distribución,"CENTRE DE DIFUSIO TECNOLOGICA DE LA FUSTA I EL MOBLE DE CATALUNYA, FUNDACIO PRIVADA",G43831338,ROWOOD Fase 2 - Desarrollo de algoritmos de paletización caótica integrables en sistemas de robótica avanzada y celdas de fabricación de mobiliario a través de algoritmos heurísticos.,53.31,lista_espera_sin_concesion,,,general,"Transporte, distribución, almacenaje o servicios logísticos identificados en el título del proyecto.",,"[{""url"": ""https://www.mintur.gob.es/PortalAyudas/AgrupacionesEmpresariales/Concesion/2024/Documents/Propuesta de solicitudes aprobadas en lista de espera.pdf"", ""label"": ""Anexo: título y entidad"", ""pagina"": 1}]"
sector:2024:AEI-010500-2024-72,2024,AEI-010500-2024-72,Transporte y distribución,ASOCIACIÓN LOGÍSTICA INNOVADORA DE ARAGÓN (ALIA),G99299299,OptiTrans: Sistema Inteligente de Selección y Evaluación de Canales de Transporte de Mercancías,52.86,lista_espera_sin_concesion,,,general,"Transporte, distribución, almacenaje o servicios logísticos identificados en el título del proyecto.",,"[{""url"": ""https://www.mintur.gob.es/PortalAyudas/AgrupacionesEmpresariales/Concesion/2024/Documents/Propuesta de solicitudes aprobadas en lista de espera.pdf"", ""label"": ""Anexo: título y entidad"", ""pagina"": 2}]"
sector:2024:AEI-010500-2024-281,2024,AEI-010500-2024-281,Transporte y distribución,INNOVAC CLUSTER CATALÁ DE LA CARN I LA PROTEÏNA ALTERNATIVA,G17995978,ALECTRYON: Innovación avanzada para la seguridad avícola- Sistema inteligente para la monitorización Ambiental y Control de Riesgos en el transporte de Pollitos,52.79,lista_espera_sin_concesion,,,general,"Transporte, distribución, almacenaje o servicios logísticos identificados en el título del proyecto.",,"[{""url"": ""https://www.mintur.gob.es/PortalAyudas/AgrupacionesEmpresariales/Concesion/2024/Documents/Propuesta de solicitudes aprobadas en lista de espera.pdf"", ""label"": ""Anexo: título y entidad"", ""pagina"": 3}]"
sector:2024:AEI-010500-2024-231,2024,AEI-010500-2024-231,Transporte y distribución,CENTRO DE INNOVACION TECNOLOGICA PARA LA LOGISTICA Y EL TRANSPORTE DE MERCANCIAS POR CARRETERA (CITET),G85321883,GeoTrack STG2 (Trazabilidad física y concepto geoblockchain para la mejora de los procesos logísticos y de transporte aplicados al Transporte de Mercancías),52.69,lista_espera_sin_concesion,,,general,"Transporte, distribución, almacenaje o servicios logísticos identificados en el título del proyecto.",,"[{""url"": ""https://www.mintur.gob.es/PortalAyudas/AgrupacionesEmpresariales/Concesion/2024/Documents/Propuesta de solicitudes aprobadas en lista de espera.pdf"", ""label"": ""Anexo: título y entidad"", ""pagina"": 3}]"
sector:2024:AEI-010500-2024-127,2024,AEI-010500-2024-127,Transporte y distribución,ASOCIACIÓN LOGÍSTICA INNOVADORA DE ARAGÓN (ALIA),G99299299,"UrbanDUM 4.0 Fase 2: Distribución Urbana, Inteligente y Sostenible de Mercancías.",52.5,concedida_segun_listado,93369.00,,general,"Transporte, distribución, almacenaje o servicios logísticos identificados en el título del proyecto.",,"[{""url"": ""https://www.mintur.gob.es/PortalAyudas/AgrupacionesEmpresariales/Concesion/2024/Documents/Propuesta de solicitudes aprobadas en lista de espera.pdf"", ""label"": ""Anexo: título y entidad"", ""pagina"": 3}, {""url"": ""https://www.mintur.gob.es/PortalAyudas/AgrupacionesEmpresariales/Concesion/2024/Documents/Listado%20de%20solicitudes%20concedidas.pdf"", ""label"": ""Fuente del estado e importe"", ""pagina"": ""1""}]"
sector:2024:AEI-010500-2024-111,2024,AEI-010500-2024-111,Transporte y distribución,FORO MARITIMO VASCO,G48976823,CIRCULAR PIT_Fase II - Optimización de operativas productivas en almacenes a granel gracias a la identificación y caracterización de materiales a través de Visión e Inteligencia Artificial.,52.28,lista_espera_sin_concesion,,,general,"Transporte, distribución, almacenaje o servicios logísticos identificados en el título del proyecto.",,"[{""url"": ""https://www.mintur.gob.es/PortalAyudas/AgrupacionesEmpresariales/Concesion/2024/Documents/Propuesta de solicitudes aprobadas en lista de espera.pdf"", ""label"": ""Anexo: título y entidad"", ""pagina"": 3}]"
sector:2024:AEI-010500-2024-37,2024,AEI-010500-2024-37,Transporte y distribución,FUNDACIÓN CLUSTER DE AUTOMOCIÓN Y MOVILIDAD DE GALICIA (CEAGA),G36983575,DATA LOGISTICS. Big Data y Business Intelligence para aumentar la sincronización de la Supply Chain - FASE 3,52.17,lista_espera_sin_concesion,,,general,"Transporte, distribución, almacenaje o servicios logísticos identificados en el título del proyecto.",,"[{""url"": ""https://www.mintur.gob.es/PortalAyudas/AgrupacionesEmpresariales/Concesion/2024/Documents/Propuesta de solicitudes aprobadas en lista de espera.pdf"", ""label"": ""Anexo: título y entidad"", ""pagina"": 3}]"
sector:2024:AEI-010500-2024-131,2024,AEI-010500-2024-131,Transporte y distribución,ASOCIACIÓN LOGÍSTICA INNOVADORA DE ARAGÓN (ALIA),G99299299,DIGITAIL FASE 3. Transformación sostenible y digital mediante IA de todos los procesos intralogísticos de cadenas de suministro con baja digitalización.,51.47,lista_espera_sin_concesion,,,general,"Transporte, distribución, almacenaje o servicios logísticos identificados en el título del proyecto.",,"[{""url"": ""https://www.mintur.gob.es/PortalAyudas/AgrupacionesEmpresariales/Concesion/2024/Documents/Propuesta de solicitudes aprobadas en lista de espera.pdf"", ""label"": ""Anexo: título y entidad"", ""pagina"": 5}]"
sector:2024:AEI-010500-2024-39,2024,AEI-010500-2024-39,Transporte y distribución,ASOCIACIÓN CLÚSTER DE MOVILIDAD Y LOGÍSTICA DE EUSKADI,G01387414,PICKAPP,51.41,lista_espera_sin_concesion,,,general,"Transporte, distribución, almacenaje o servicios logísticos identificados en el título del proyecto.",,"[{""url"": ""https://www.mintur.gob.es/PortalAyudas/AgrupacionesEmpresariales/Concesion/2024/Documents/Propuesta de solicitudes aprobadas en lista de espera.pdf"", ""label"": ""Anexo: título y entidad"", ""pagina"": 5}]"
sector:2024:AEI-010500-2024-227,2024,AEI-010500-2024-227,Transporte y distribución,ASOCIACIÓN CLUSTER DA FUNCIÓN LOXÍSTICA DE GALICIA,G94194594,PREMODEL DUM II Simulación y Optimización de la Distribución Urbana de Mercancías mediante Gemelo Digital en la ciudad de A Coruña,51.04,lista_espera_sin_concesion,,,general,"Transporte, distribución, almacenaje o servicios logísticos identificados en el título del proyecto.",,"[{""url"": ""https://www.mintur.gob.es/PortalAyudas/AgrupacionesEmpresariales/Concesion/2024/Documents/Propuesta de solicitudes aprobadas en lista de espera.pdf"", ""label"": ""Anexo: título y entidad"", ""pagina"": 5}]"
sector:2024:AEI-010500-2024-292,2024,AEI-010500-2024-292,Transporte y distribución,CENTRO DE INNOVACION TECNOLOGICA PARA LA LOGISTICA Y EL TRANSPORTE DE MERCANCIAS POR CARRETERA (CITET),G85321883,SMART DUM DATA ANALYTICS STG2,50.97,lista_espera_sin_concesion,,,general,"Transporte, distribución, almacenaje o servicios logísticos identificados en el título del proyecto.",,"[{""url"": ""https://www.mintur.gob.es/PortalAyudas/AgrupacionesEmpresariales/Concesion/2024/Documents/Propuesta de solicitudes aprobadas en lista de espera.pdf"", ""label"": ""Anexo: título y entidad"", ""pagina"": 5}]"
sector:2024:AEI-010500-2024-81,2024,AEI-010500-2024-81,Transporte y distribución,ASOCIACIÓN PARA LA DIGITALIZACIÓN DE LA INDUSTRIA DE GALICIA,G27877166,PowerLog Fase 2: La primera plataforma de Logística para la optimización de rutas con Inteligencia Artificial - fase 2,50.63,lista_espera_sin_concesion,,,general,"Transporte, distribución, almacenaje o servicios logísticos identificados en el título del proyecto.",,"[{""url"": ""https://www.mintur.gob.es/PortalAyudas/AgrupacionesEmpresariales/Concesion/2024/Documents/Propuesta de solicitudes aprobadas en lista de espera.pdf"", ""label"": ""Anexo: título y entidad"", ""pagina"": 6}]"
sector:2024:AEI-010500-2024-77,2024,AEI-010500-2024-77,Transporte y distribución,ASOCIACION CLUSTER GRANADA PLAZA TECNOLOGICA Y BIOTECNOLOGICA,G19532209,"Inteligencia Artificial para la gestión de la logística en el sector editorial - Fase 2 (colocación de novedades editoriales), ""IA BOOK II""",50.32,lista_espera_sin_concesion,,,general,"Transporte, distribución, almacenaje o servicios logísticos identificados en el título del proyecto.",,"[{""url"": ""https://www.mintur.gob.es/PortalAyudas/AgrupacionesEmpresariales/Concesion/2024/Documents/Propuesta de solicitudes aprobadas en lista de espera.pdf"", ""label"": ""Anexo: título y entidad"", ""pagina"": 6}]"
sector:2024:AEI-010500-2024-13,2024,AEI-010500-2024-13,Transporte y distribución,ASSOCIACIO CLUSTER DE LA INDUSTRIA D'AUTOMOCIO DE CATALUNYA (CIAC),G66028978,DESARROLLO DE UNA NOVEDOSA HERRAMIENTA TIC BASADA EN INTELIGENCIA ARTIFICIAL Y ROBÓTICA COLABORATIVA PARA LA AUTOMATIZACIÓN DE PROCESOS SUPPLY CHAIN,50.17,lista_espera_sin_concesion,,,general,"Transporte, distribución, almacenaje o servicios logísticos identificados en el título del proyecto.",,"[{""url"": ""https://www.mintur.gob.es/PortalAyudas/AgrupacionesEmpresariales/Concesion/2024/Documents/Propuesta de solicitudes aprobadas en lista de espera.pdf"", ""label"": ""Anexo: título y entidad"", ""pagina"": 7}]"
sector:2025:AEI-010500-2025-18,2025,AEI-010500-2025-18,Transporte y distribución,ASOCIACIÓN LOGÍSTICA INNOVADORA DE ARAGÓN (ALIA),G99299299,WINGWAY Fase III: Optimización de operaciones y utilización de drones en logística,,desistida,,,general,"Transporte, distribución, almacenaje o servicios logísticos identificados en el título del proyecto.",,"[{""url"": ""https://www.mintur.gob.es/PortalAyudas/AgrupacionesEmpresariales/Concesion/2025/Documents/Listado ayudas desistidas.pdf"", ""label"": ""Anexo: título y entidad"", ""pagina"": 1}]"
sector:2025:AEI-010500-2025-21,2025,AEI-010500-2025-21,Transporte y distribución,ASOCIACIÓN LOGÍSTICA INNOVADORA DE ARAGÓN (ALIA),G99299299,PUNTOLOCKER - Soluciones Inteligentes de Entrega y Devolución en Zonas Rurales,61.86,concedida_segun_listado,217843.0,,general,"Transporte, distribución, almacenaje o servicios logísticos identificados en el título del proyecto.",,"[{""url"": ""https://www.mintur.gob.es/PortalAyudas/AgrupacionesEmpresariales/Concesion/2025/Documents/Listado Propuesta Resolución Definitiva.pdf"", ""label"": ""Anexo: título y entidad"", ""pagina"": 3}, {""url"": ""https://www.mintur.gob.es/PortalAyudas/AgrupacionesEmpresariales/Concesion/2025/Documents/Listado_AyudasConcedidas.pdf"", ""label"": ""Fuente del estado e importe"", ""pagina"": ""1""}]"
sector:2025:AEI-010500-2025-101,2025,AEI-010500-2025-101,Transporte y distribución,CENTRO DE INNOVACION TECNOLOGICA PARA LA LOGISTICA Y EL TRANSPORTE DE MERCANCIAS POR CARRETERA (CITET),G85321883,COLOGIS (Plataforma interoperable de trazabilidad para logística urbana),60.01,concedida_segun_listado,307397.0,,general,"Transporte, distribución, almacenaje o servicios logísticos identificados en el título del proyecto.",,"[{""url"": ""https://www.mintur.gob.es/PortalAyudas/AgrupacionesEmpresariales/Concesion/2025/Documents/Listado Propuesta Resolución Definitiva.pdf"", ""label"": ""Anexo: título y entidad"", ""pagina"": 4}, {""url"": ""https://www.mintur.gob.es/PortalAyudas/AgrupacionesEmpresariales/Concesion/2025/Documents/Listado_AyudasConcedidas.pdf"", ""label"": ""Fuente del estado e importe"", ""pagina"": ""5""}]"
sector:2025:AEI-010500-2025-66,2025,AEI-010500-2025-66,Transporte y distribución,INNOVAC CLUSTER CATALÁ DE LA CARN I LA PROTEÏNA ALTERNATIVA,G17995978,ALECTRYON. Innovación avanzada para la seguridad avícola. Sistema inteligente para la monitorización ambiental y control de riesgos en el transporte de pollitos,58.51,propuesta_provisional_aprobada,,,general,"Transporte, distribución, almacenaje o servicios logísticos identificados en el título del proyecto.",,"[{""url"": ""https://www.mintur.gob.es/PortalAyudas/AgrupacionesEmpresariales/Concesion/2025/Documents/Listado Propuesta Resolución Definitiva.pdf"", ""label"": ""Anexo: título y entidad"", ""pagina"": 6}]"
sector:2024:AEI-010500-2024-45,2024,AEI-010500-2024-45,Transporte y distribución,ASOCIACIÓN CLÚSTER DE MOVILIDAD Y LOGÍSTICA DE EUSKADI,G01387414,CISEG: Curvas Inteligentes y Seguras de Gipuzkoa,49.91,propuesta_desestimada_puntuacion,,,general,"Transporte, distribución, almacenaje o servicios logísticos identificados en el título del proyecto.",,"[{""url"": ""https://www.mintur.gob.es/PortalAyudas/AgrupacionesEmpresariales/Concesion/2024/Documents/Propuesta de solicitudes desestimadas por puntuacion.pdf"", ""label"": ""Anexo: título y entidad"", ""pagina"": 1}]"
