id;comunidad;provincia;territorio;municipio;ambito;prioritario;aplica_auto;requiere_revision;exclusiones;notas;fuente_url
islas-canarias-las-palmas-arrecife;Islas Canarias;Las Palmas;Las Palmas;Arrecife;municipio;si;si;no;;Municipio incluido en el anexo de zonas prioritarias.;https://www.boe.es/buscar/act.php?id=BOE-A-2008-4481&p=20220727&tn=1
islas-canarias-las-palmas-arucas;Islas Canarias;Las Palmas;Las Palmas;Arucas;municipio;si;si;no;;Municipio incluido en el anexo de zonas prioritarias.;https://www.boe.es/buscar/act.php?id=BOE-A-2008-4481&p=20220727&tn=1
islas-canarias-las-palmas-betancuria;Islas Canarias;Las Palmas;Las Palmas;Betancuria;municipio;si;si;no;;Municipio incluido en el anexo de zonas prioritarias.;https://www.boe.es/buscar/act.php?id=BOE-A-2008-4481&p=20220727&tn=1
islas-canarias-las-palmas-firgas;Islas Canarias;Las Palmas;Las Palmas;Firgas;municipio;si;si;no;;Municipio incluido en el anexo de zonas prioritarias.;https://www.boe.es/buscar/act.php?id=BOE-A-2008-4481&p=20220727&tn=1
islas-canarias-las-palmas-galdar;Islas Canarias;Las Palmas;Las Palmas;Gáldar;municipio;si;si;no;;Municipio incluido en el anexo de zonas prioritarias.;https://www.boe.es/buscar/act.php?id=BOE-A-2008-4481&p=20220727&tn=1
islas-canarias-las-palmas-haria;Islas Canarias;Las Palmas;Las Palmas;Haria;municipio;si;si;no;;Municipio incluido en el anexo de zonas prioritarias.;https://www.boe.es/buscar/act.php?id=BOE-A-2008-4481&p=20220727&tn=1
islas-canarias-las-palmas-ingenio;Islas Canarias;Las Palmas;Las Palmas;Ingenio;municipio;si;si;no;;Municipio incluido en el anexo de zonas prioritarias.;https://www.boe.es/buscar/act.php?id=BOE-A-2008-4481&p=20220727&tn=1
islas-canarias-las-palmas-la-oliva;Islas Canarias;Las Palmas;Las Palmas;La Oliva;municipio;si;si;no;;Municipio incluido en el anexo de zonas prioritarias.;https://www.boe.es/buscar/act.php?id=BOE-A-2008-4481&p=20220727&tn=1
islas-canarias-las-palmas-las-palmas-de-gran-canaria-zona-industrial;Islas Canarias;Las Palmas;Las Palmas;Las Palmas de Gran Canaria;zona_industrial;si;revision;si;;Prioritario solo dentro de las zonas industriales enumeradas en el anexo. Ambitos concretos: Urbanización industrial «Díaz Casanova» y su ampliación, Zona de los Tarahales, Zona de Barranco Seco, Plan parcial industrial «El Sebadal», Zona «Miller Industrial», Zona «Las Torres Lomo Blanco», Zona de Merca Las Palmas, Zona los Llanos de Guinea, Zona «Escaleritas», Zona «La Cazuela», Zona Portuaria de Las Palmas.;https://www.boe.es/buscar/act.php?id=BOE-A-2008-4481&p=20220727&tn=1
islas-canarias-las-palmas-mogan;Islas Canarias;Las Palmas;Las Palmas;Mogán;municipio;si;si;no;;Municipio incluido en el anexo de zonas prioritarias.;https://www.boe.es/buscar/act.php?id=BOE-A-2008-4481&p=20220727&tn=1
islas-canarias-las-palmas-moya;Islas Canarias;Las Palmas;Las Palmas;Moya;municipio;si;si;no;;Municipio incluido en el anexo de zonas prioritarias.;https://www.boe.es/buscar/act.php?id=BOE-A-2008-4481&p=20220727&tn=1
islas-canarias-las-palmas-pajara;Islas Canarias;Las Palmas;Las Palmas;Pájara;municipio;si;si;no;;Municipio incluido en el anexo de zonas prioritarias.;https://www.boe.es/buscar/act.php?id=BOE-A-2008-4481&p=20220727&tn=1
islas-canarias-las-palmas-puerto-del-rosario;Islas Canarias;Las Palmas;Las Palmas;Puerto del Rosario;municipio;si;si;no;;Municipio incluido en el anexo de zonas prioritarias.;https://www.boe.es/buscar/act.php?id=BOE-A-2008-4481&p=20220727&tn=1
islas-canarias-las-palmas-san-bartolome;Islas Canarias;Las Palmas;Las Palmas;San Bartolomé;municipio;si;si;no;;Municipio incluido en el anexo de zonas prioritarias.;https://www.boe.es/buscar/act.php?id=BOE-A-2008-4481&p=20220727&tn=1
islas-canarias-las-palmas-san-bartolome-de-tirajana;Islas Canarias;Las Palmas;Las Palmas;San Bartolomé de Tirajana;municipio;si;si;no;;Municipio incluido en el anexo de zonas prioritarias.;https://www.boe.es/buscar/act.php?id=BOE-A-2008-4481&p=20220727&tn=1
islas-canarias-las-palmas-santa-lucia;Islas Canarias;Las Palmas;Las Palmas;Santa Lucía;municipio;si;si;no;;Municipio incluido en el anexo de zonas prioritarias.;https://www.boe.es/buscar/act.php?id=BOE-A-2008-4481&p=20220727&tn=1
islas-canarias-las-palmas-santa-maria-de-guia;Islas Canarias;Las Palmas;Las Palmas;Santa María de Guía;municipio;si;si;no;;Municipio incluido en el anexo de zonas prioritarias.;https://www.boe.es/buscar/act.php?id=BOE-A-2008-4481&p=20220727&tn=1
islas-canarias-las-palmas-teguise;Islas Canarias;Las Palmas;Las Palmas;Teguise;municipio;si;si;no;;Municipio incluido en el anexo de zonas prioritarias.;https://www.boe.es/buscar/act.php?id=BOE-A-2008-4481&p=20220727&tn=1
islas-canarias-las-palmas-tejeda;Islas Canarias;Las Palmas;Las Palmas;Tejeda;municipio;si;si;no;;Municipio incluido en el anexo de zonas prioritarias.;https://www.boe.es/buscar/act.php?id=BOE-A-2008-4481&p=20220727&tn=1
islas-canarias-las-palmas-telde;Islas Canarias;Las Palmas;Las Palmas;Telde;municipio;si;si;no;;Municipio incluido en el anexo de zonas prioritarias.;https://www.boe.es/buscar/act.php?id=BOE-A-2008-4481&p=20220727&tn=1
islas-canarias-las-palmas-teror;Islas Canarias;Las Palmas;Las Palmas;Teror;municipio;si;si;no;;Municipio incluido en el anexo de zonas prioritarias.;https://www.boe.es/buscar/act.php?id=BOE-A-2008-4481&p=20220727&tn=1
islas-canarias-las-palmas-tias;Islas Canarias;Las Palmas;Las Palmas;Tías;municipio;si;si;no;;Municipio incluido en el anexo de zonas prioritarias.;https://www.boe.es/buscar/act.php?id=BOE-A-2008-4481&p=20220727&tn=1
islas-canarias-las-palmas-tinajo;Islas Canarias;Las Palmas;Las Palmas;Tinajo;municipio;si;si;no;;Municipio incluido en el anexo de zonas prioritarias.;https://www.boe.es/buscar/act.php?id=BOE-A-2008-4481&p=20220727&tn=1
islas-canarias-las-palmas-tuineje;Islas Canarias;Las Palmas;Las Palmas;Tuineje;municipio;si;si;no;;Municipio incluido en el anexo de zonas prioritarias.;https://www.boe.es/buscar/act.php?id=BOE-A-2008-4481&p=20220727&tn=1
islas-canarias-las-palmas-valsequillo;Islas Canarias;Las Palmas;Las Palmas;Valsequillo;municipio;si;si;no;;Municipio incluido en el anexo de zonas prioritarias.;https://www.boe.es/buscar/act.php?id=BOE-A-2008-4481&p=20220727&tn=1
islas-canarias-las-palmas-vega-san-mateo;Islas Canarias;Las Palmas;Las Palmas;Vega San Mateo;municipio;si;si;no;;Municipio incluido en el anexo de zonas prioritarias.;https://www.boe.es/buscar/act.php?id=BOE-A-2008-4481&p=20220727&tn=1
islas-canarias-las-palmas-yaiza;Islas Canarias;Las Palmas;Las Palmas;Yaiza;municipio;si;si;no;;Municipio incluido en el anexo de zonas prioritarias.;https://www.boe.es/buscar/act.php?id=BOE-A-2008-4481&p=20220727&tn=1
islas-canarias-santa-cruz-de-tenerife-adeje;Islas Canarias;Santa Cruz de Tenerife;Santa Cruz de Tenerife;Adeje;municipio;si;si;no;;Municipio incluido en el anexo de zonas prioritarias.;https://www.boe.es/buscar/act.php?id=BOE-A-2008-4481&p=20220727&tn=1
islas-canarias-santa-cruz-de-tenerife-agulo;Islas Canarias;Santa Cruz de Tenerife;Santa Cruz de Tenerife;Agulo;municipio;si;si;no;;Municipio incluido en el anexo de zonas prioritarias.;https://www.boe.es/buscar/act.php?id=BOE-A-2008-4481&p=20220727&tn=1
islas-canarias-santa-cruz-de-tenerife-alajero;Islas Canarias;Santa Cruz de Tenerife;Santa Cruz de Tenerife;Alajero;municipio;si;si;no;;Municipio incluido en el anexo de zonas prioritarias.;https://www.boe.es/buscar/act.php?id=BOE-A-2008-4481&p=20220727&tn=1
islas-canarias-santa-cruz-de-tenerife-arafo;Islas Canarias;Santa Cruz de Tenerife;Santa Cruz de Tenerife;Arafo;municipio;si;si;no;;Municipio incluido en el anexo de zonas prioritarias.;https://www.boe.es/buscar/act.php?id=BOE-A-2008-4481&p=20220727&tn=1
islas-canarias-santa-cruz-de-tenerife-arico;Islas Canarias;Santa Cruz de Tenerife;Santa Cruz de Tenerife;Arico;municipio;si;si;no;;Municipio incluido en el anexo de zonas prioritarias.;https://www.boe.es/buscar/act.php?id=BOE-A-2008-4481&p=20220727&tn=1
islas-canarias-santa-cruz-de-tenerife-arona;Islas Canarias;Santa Cruz de Tenerife;Santa Cruz de Tenerife;Arona;municipio;si;si;no;;Municipio incluido en el anexo de zonas prioritarias.;https://www.boe.es/buscar/act.php?id=BOE-A-2008-4481&p=20220727&tn=1
islas-canarias-santa-cruz-de-tenerife-buena-vista-del-norte;Islas Canarias;Santa Cruz de Tenerife;Santa Cruz de Tenerife;Buena Vista del Norte;municipio;si;si;no;;Municipio incluido en el anexo de zonas prioritarias.;https://www.boe.es/buscar/act.php?id=BOE-A-2008-4481&p=20220727&tn=1
islas-canarias-santa-cruz-de-tenerife-candelaria;Islas Canarias;Santa Cruz de Tenerife;Santa Cruz de Tenerife;Candelaria;municipio;si;si;no;;Municipio incluido en el anexo de zonas prioritarias.;https://www.boe.es/buscar/act.php?id=BOE-A-2008-4481&p=20220727&tn=1
islas-canarias-santa-cruz-de-tenerife-el-pinar-de-el-hierro;Islas Canarias;Santa Cruz de Tenerife;Santa Cruz de Tenerife;El Pinar de El Hierro;municipio;si;si;no;;Municipio incluido en el anexo de zonas prioritarias.;https://www.boe.es/buscar/act.php?id=BOE-A-2008-4481&p=20220727&tn=1
islas-canarias-santa-cruz-de-tenerife-el-rosario;Islas Canarias;Santa Cruz de Tenerife;Santa Cruz de Tenerife;El Rosario;municipio;si;si;no;;Municipio incluido en el anexo de zonas prioritarias.;https://www.boe.es/buscar/act.php?id=BOE-A-2008-4481&p=20220727&tn=1
islas-canarias-santa-cruz-de-tenerife-frontera;Islas Canarias;Santa Cruz de Tenerife;Santa Cruz de Tenerife;Frontera;municipio;si;si;no;;Municipio incluido en el anexo de zonas prioritarias.;https://www.boe.es/buscar/act.php?id=BOE-A-2008-4481&p=20220727&tn=1
islas-canarias-santa-cruz-de-tenerife-garachico;Islas Canarias;Santa Cruz de Tenerife;Santa Cruz de Tenerife;Garachico;municipio;si;si;no;;Municipio incluido en el anexo de zonas prioritarias.;https://www.boe.es/buscar/act.php?id=BOE-A-2008-4481&p=20220727&tn=1
islas-canarias-santa-cruz-de-tenerife-granadilla-de-abona;Islas Canarias;Santa Cruz de Tenerife;Santa Cruz de Tenerife;Granadilla de Abona;municipio;si;si;no;;Municipio incluido en el anexo de zonas prioritarias.;https://www.boe.es/buscar/act.php?id=BOE-A-2008-4481&p=20220727&tn=1
islas-canarias-santa-cruz-de-tenerife-guia-de-isora;Islas Canarias;Santa Cruz de Tenerife;Santa Cruz de Tenerife;Guía de Isora;municipio;si;si;no;;Municipio incluido en el anexo de zonas prioritarias.;https://www.boe.es/buscar/act.php?id=BOE-A-2008-4481&p=20220727&tn=1
islas-canarias-santa-cruz-de-tenerife-guimar;Islas Canarias;Santa Cruz de Tenerife;Santa Cruz de Tenerife;Güimar;municipio;si;si;no;;Municipio incluido en el anexo de zonas prioritarias.;https://www.boe.es/buscar/act.php?id=BOE-A-2008-4481&p=20220727&tn=1
islas-canarias-santa-cruz-de-tenerife-hermigua;Islas Canarias;Santa Cruz de Tenerife;Santa Cruz de Tenerife;Hermigua;municipio;si;si;no;;Municipio incluido en el anexo de zonas prioritarias.;https://www.boe.es/buscar/act.php?id=BOE-A-2008-4481&p=20220727&tn=1
islas-canarias-santa-cruz-de-tenerife-icod-de-los-vinos;Islas Canarias;Santa Cruz de Tenerife;Santa Cruz de Tenerife;Icod de los Vinos;municipio;si;si;no;;Municipio incluido en el anexo de zonas prioritarias.;https://www.boe.es/buscar/act.php?id=BOE-A-2008-4481&p=20220727&tn=1
islas-canarias-santa-cruz-de-tenerife-la-guancha;Islas Canarias;Santa Cruz de Tenerife;Santa Cruz de Tenerife;La Guancha;municipio;si;si;no;;Municipio incluido en el anexo de zonas prioritarias.;https://www.boe.es/buscar/act.php?id=BOE-A-2008-4481&p=20220727&tn=1
islas-canarias-santa-cruz-de-tenerife-la-laguna;Islas Canarias;Santa Cruz de Tenerife;Santa Cruz de Tenerife;La Laguna;municipio;si;si;no;;Municipio incluido en el anexo de zonas prioritarias.;https://www.boe.es/buscar/act.php?id=BOE-A-2008-4481&p=20220727&tn=1
islas-canarias-santa-cruz-de-tenerife-la-matanza-de-acentejo;Islas Canarias;Santa Cruz de Tenerife;Santa Cruz de Tenerife;La Matanza de Acentejo;municipio;si;si;no;;Municipio incluido en el anexo de zonas prioritarias.;https://www.boe.es/buscar/act.php?id=BOE-A-2008-4481&p=20220727&tn=1
islas-canarias-santa-cruz-de-tenerife-la-orotava;Islas Canarias;Santa Cruz de Tenerife;Santa Cruz de Tenerife;La Orotava;municipio;si;si;no;;Municipio incluido en el anexo de zonas prioritarias.;https://www.boe.es/buscar/act.php?id=BOE-A-2008-4481&p=20220727&tn=1
islas-canarias-santa-cruz-de-tenerife-la-victoria-de-acentejo;Islas Canarias;Santa Cruz de Tenerife;Santa Cruz de Tenerife;La Victoria de Acentejo;municipio;si;si;no;;Municipio incluido en el anexo de zonas prioritarias.;https://www.boe.es/buscar/act.php?id=BOE-A-2008-4481&p=20220727&tn=1
islas-canarias-santa-cruz-de-tenerife-los-realejos;Islas Canarias;Santa Cruz de Tenerife;Santa Cruz de Tenerife;Los Realejos;municipio;si;si;no;;Municipio incluido en el anexo de zonas prioritarias.;https://www.boe.es/buscar/act.php?id=BOE-A-2008-4481&p=20220727&tn=1
islas-canarias-santa-cruz-de-tenerife-los-silos;Islas Canarias;Santa Cruz de Tenerife;Santa Cruz de Tenerife;Los Silos;municipio;si;si;no;;Municipio incluido en el anexo de zonas prioritarias.;https://www.boe.es/buscar/act.php?id=BOE-A-2008-4481&p=20220727&tn=1
islas-canarias-santa-cruz-de-tenerife-puerto-de-la-cruz;Islas Canarias;Santa Cruz de Tenerife;Santa Cruz de Tenerife;Puerto de la Cruz;municipio;si;si;no;;Municipio incluido en el anexo de zonas prioritarias.;https://www.boe.es/buscar/act.php?id=BOE-A-2008-4481&p=20220727&tn=1
islas-canarias-santa-cruz-de-tenerife-san-miguel;Islas Canarias;Santa Cruz de Tenerife;Santa Cruz de Tenerife;San Miguel;municipio;si;si;no;;Municipio incluido en el anexo de zonas prioritarias.;https://www.boe.es/buscar/act.php?id=BOE-A-2008-4481&p=20220727&tn=1
islas-canarias-santa-cruz-de-tenerife-san-sebastian-de-la-gomera;Islas Canarias;Santa Cruz de Tenerife;Santa Cruz de Tenerife;San Sebastián de la Gomera;municipio;si;si;no;;Municipio incluido en el anexo de zonas prioritarias.;https://www.boe.es/buscar/act.php?id=BOE-A-2008-4481&p=20220727&tn=1
islas-canarias-santa-cruz-de-tenerife-santa-cruz-de-tenerife-zona-industrial;Islas Canarias;Santa Cruz de Tenerife;Santa Cruz de Tenerife;Santa Cruz de Tenerife;zona_industrial;si;revision;si;;Prioritario solo dentro de las zonas industriales enumeradas en el anexo. Ambitos concretos: Polígono «Costa Sur», «El Mayorazgo», Zona del Chorrillo, Zona «La Gallega», Zona «El Molino», Zona «Las Moraditas de Taco», Zona «Montaña de Taco», Zona «El Pilar-La Gallega», Zona «Jagua», Zona «Cueva Bermeja», Zona «La Monja», Zona de Merca Tenerife, Zona Portuaria de Santa Cruz.;https://www.boe.es/buscar/act.php?id=BOE-A-2008-4481&p=20220727&tn=1
islas-canarias-santa-cruz-de-tenerife-santa-ursula;Islas Canarias;Santa Cruz de Tenerife;Santa Cruz de Tenerife;Santa Úrsula;municipio;si;si;no;;Municipio incluido en el anexo de zonas prioritarias.;https://www.boe.es/buscar/act.php?id=BOE-A-2008-4481&p=20220727&tn=1
islas-canarias-santa-cruz-de-tenerife-santiago-del-teide;Islas Canarias;Santa Cruz de Tenerife;Santa Cruz de Tenerife;Santiago del Teide;municipio;si;si;no;;Municipio incluido en el anexo de zonas prioritarias.;https://www.boe.es/buscar/act.php?id=BOE-A-2008-4481&p=20220727&tn=1
islas-canarias-santa-cruz-de-tenerife-tacoronte;Islas Canarias;Santa Cruz de Tenerife;Santa Cruz de Tenerife;Tacoronte;municipio;si;si;no;;Municipio incluido en el anexo de zonas prioritarias.;https://www.boe.es/buscar/act.php?id=BOE-A-2008-4481&p=20220727&tn=1
islas-canarias-santa-cruz-de-tenerife-valle-gran-rey;Islas Canarias;Santa Cruz de Tenerife;Santa Cruz de Tenerife;Valle Gran Rey;municipio;si;si;no;;Municipio incluido en el anexo de zonas prioritarias.;https://www.boe.es/buscar/act.php?id=BOE-A-2008-4481&p=20220727&tn=1
islas-canarias-santa-cruz-de-tenerife-vallehermoso;Islas Canarias;Santa Cruz de Tenerife;Santa Cruz de Tenerife;Vallehermoso;municipio;si;si;no;;Municipio incluido en el anexo de zonas prioritarias.;https://www.boe.es/buscar/act.php?id=BOE-A-2008-4481&p=20220727&tn=1
islas-canarias-santa-cruz-de-tenerife-valverde;Islas Canarias;Santa Cruz de Tenerife;Santa Cruz de Tenerife;Valverde;municipio;si;si;no;;Municipio incluido en el anexo de zonas prioritarias.;https://www.boe.es/buscar/act.php?id=BOE-A-2008-4481&p=20220727&tn=1
la-rioja-la-rioja-agoncillo;La Rioja;La Rioja;La Rioja;Agoncillo;municipio;si;si;no;;Municipio incluido en el anexo de zonas prioritarias.;https://www.boe.es/buscar/act.php?id=BOE-A-2015-4681&p=20220727&tn=1
la-rioja-la-rioja-aguilar-del-rio-alhama;La Rioja;La Rioja;La Rioja;Aguilar del Río Alhama;municipio;si;si;no;;Municipio incluido en el anexo de zonas prioritarias.;https://www.boe.es/buscar/act.php?id=BOE-A-2015-4681&p=20220727&tn=1
la-rioja-la-rioja-albelda-de-iregua;La Rioja;La Rioja;La Rioja;Albelda de Iregua;municipio;si;si;no;;Municipio incluido en el anexo de zonas prioritarias.;https://www.boe.es/buscar/act.php?id=BOE-A-2015-4681&p=20220727&tn=1
la-rioja-la-rioja-alberite;La Rioja;La Rioja;La Rioja;Alberite;municipio;si;si;no;;Municipio incluido en el anexo de zonas prioritarias.;https://www.boe.es/buscar/act.php?id=BOE-A-2015-4681&p=20220727&tn=1
la-rioja-la-rioja-aldeanueva-de-ebro;La Rioja;La Rioja;La Rioja;Aldeanueva de Ebro;municipio;si;si;no;;Municipio incluido en el anexo de zonas prioritarias.;https://www.boe.es/buscar/act.php?id=BOE-A-2015-4681&p=20220727&tn=1
la-rioja-la-rioja-aleson;La Rioja;La Rioja;La Rioja;Alesón;municipio;si;si;no;;Municipio incluido en el anexo de zonas prioritarias.;https://www.boe.es/buscar/act.php?id=BOE-A-2015-4681&p=20220727&tn=1
la-rioja-la-rioja-alfaro;La Rioja;La Rioja;La Rioja;Alfaro;municipio;si;si;no;;Municipio incluido en el anexo de zonas prioritarias.;https://www.boe.es/buscar/act.php?id=BOE-A-2015-4681&p=20220727&tn=1
la-rioja-la-rioja-anguciana;La Rioja;La Rioja;La Rioja;Anguciana;municipio;si;si;no;;Municipio incluido en el anexo de zonas prioritarias.;https://www.boe.es/buscar/act.php?id=BOE-A-2015-4681&p=20220727&tn=1
la-rioja-la-rioja-arnedo;La Rioja;La Rioja;La Rioja;Arnedo;municipio;si;si;no;;Municipio incluido en el anexo de zonas prioritarias.;https://www.boe.es/buscar/act.php?id=BOE-A-2015-4681&p=20220727&tn=1
la-rioja-la-rioja-arrubal;La Rioja;La Rioja;La Rioja;Arrúbal;municipio;si;si;no;;Municipio incluido en el anexo de zonas prioritarias.;https://www.boe.es/buscar/act.php?id=BOE-A-2015-4681&p=20220727&tn=1
la-rioja-la-rioja-ausejo;La Rioja;La Rioja;La Rioja;Ausejo;municipio;si;si;no;;Municipio incluido en el anexo de zonas prioritarias.;https://www.boe.es/buscar/act.php?id=BOE-A-2015-4681&p=20220727&tn=1
la-rioja-la-rioja-autol;La Rioja;La Rioja;La Rioja;Autol;municipio;si;si;no;;Municipio incluido en el anexo de zonas prioritarias.;https://www.boe.es/buscar/act.php?id=BOE-A-2015-4681&p=20220727&tn=1
la-rioja-la-rioja-banos-de-rio-tobia;La Rioja;La Rioja;La Rioja;Baños de Río Tobía;municipio;si;si;no;;Municipio incluido en el anexo de zonas prioritarias.;https://www.boe.es/buscar/act.php?id=BOE-A-2015-4681&p=20220727&tn=1
la-rioja-la-rioja-brinas;La Rioja;La Rioja;La Rioja;Briñas;municipio;si;si;no;;Municipio incluido en el anexo de zonas prioritarias.;https://www.boe.es/buscar/act.php?id=BOE-A-2015-4681&p=20220727&tn=1
